pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-14 18:05:00+00:00,Pope Francis Wants to Save the Environment. He Can Start With a Tree.,"Environmentalists have called on the pope to halt the chopping down of a tree destined for St. Peter’s Square this Christmas, but the town providing the tree says it was doomed anyway.","In a few days, President Biden will be presented with a live turkey that he will undoubtedly pardon, partaking in an enduring pre-Thanksgiving ritual that may be “America’s most hokey modern presidential tradition.”","Environmentalists have called on the pope to halt the chopping down of a tree destined for St. Peter’s Square this Christmas, but the town providing the tree says it was doomed anyway.",Foreign,2024-11-14
2024-11-14 18:13:20+00:00,"Letters of a Literary Titan Read by Da’Vine Joy Randolph, Emma Roberts and More","An event at L.A.’s Chateau Marmont celebrated an upcoming book about Eve Babitz and Joan Didion, two writers who documented the magic of California.","The gothic, candelabra-lit parlor of the Chateau Marmont was buzzing on Tuesday evening with tequila and celebrity gossip from the 1960s — a fitting scene for a release party of Lili Anolik’s new book, “Didion & Babitz.”","An event at L.A.’s Chateau Marmont celebrated an upcoming book about Eve Babitz and Joan Didion, two writers who documented the magic of California.",Styles,2024-11-14
2024-11-14 18:13:28+00:00,Season 2 of ‘Bad Sisters’ Is Still Stylish and Thrilling,"There is a sense, however, that the most important events in this offbeat Apple TV+ drama happened in Season 1.","Season 2 of “Bad Sisters” (two episodes of which are available now, on Apple TV+) arrives after a two-year break, but the plots and pressures are driven completely by the action of the first season. The Garvey sisters are still recalibrating their lives after the secret murder of one sister’s monstrous husband, J.P., a slimy abuser who deserved every bad thing that came his way. But secrets are only ever buried alive — and as any fan of the lurid knows, it’s not the crime, it’s the cover up.","There is a sense, however, that the most important events in this offbeat Apple TV+ drama happened in Season 1.",Weekend,2024-11-14
2024-11-14 18:31:55+00:00,‘All We Imagine as Light’ Review: Tender Comrades,"In Payal Kapadia’s extraordinary drama, three women in Mumbai search for connections amid the city’s vibrant and darkly alienating churn.","“All We Imagine as Light” is a quiet drama about fragility, beauty and kinship, and what it takes to keep going in ordinary, difficult times. Set in contemporary Mumbai, it centers on three Hindu women, their everyday lives and the bonds that they share with one another as well as with the larger world. It’s the kind of modestly scaled and lightly plotted international movie — with characters who look and sound like real people, and whose waking hours are set to the pulse of life — that can get lost amid the year-end glut of Oscar-grubbing titles. So, it’s worth mentioning upfront that it is also flat-out wonderful, one of finest of the year.","In Payal Kapadia’s extraordinary drama, three women in Mumbai search for connections amid the city’s vibrant and darkly alienating churn.",Weekend,2024-11-14
2024-11-14 18:32:14+00:00,What Kind of Crier Are You?,Take our quiz to find out which types of situations tend to make you teary — and what that says about you.,Take our quiz to find out which types of situations tend to make you teary — and what that says about you.,Take our quiz to find out which types of situations tend to make you teary — and what that says about you.,Well,2024-11-14
2024-11-14 18:55:22+00:00,Chemist Identifies Mystery ‘Blobs’ Washing Up in Newfoundland,A researcher thinks he knows what has been coming ashore on miles of beaches. Canada’s environmental agency says it is still looking into it.,"A chemist in Canada says he has identified “with a high degree of confidence” the strange blobs that started washing up on Newfoundland’s shores months ago, although the Canadian authorities said they were still looking into it.",A researcher thinks he knows what has been coming ashore on miles of beaches. Canada’s environmental agency says it is still looking into it.,Foreign,2024-11-14
2024-11-14 19:00:07+00:00,Math Museum Announces Move to New Location,"The National Museum of Mathematics in New York is expected to open a 34,363-square-foot building in 2026.","The National Museum of Mathematics announced Thursday that it will move to a new, larger building, which will double its classroom space and allow for more hands-on exhibitions to explain mathematical concepts to children.","The National Museum of Mathematics in New York is expected to open a 34,363-square-foot building in 2026.",Culture,2024-11-14
2024-11-14 19:08:29+00:00,"New York Joins a Global City Club, With a Deal on Congestion Pricing","The city will be the first in the U.S. to adopt a fee on driving in certain areas, with the aim of reducing traffic and pollution. For some other cities, that has long been the norm.","American exceptionalism is over. Well, in one small way.","The city will be the first in the U.S. to adopt a fee on driving in certain areas, with the aim of reducing traffic and pollution. For some other cities, that has long been the norm.",Climate,2024-11-14
2024-11-14 19:09:37+00:00,Martin Scorsese on His Tour of Catholic Saints,The Fox Nation series “Martin Scorsese Presents: The Saints” emphasizes the human struggles behind religious legends.,"The director Martin Scorsese’s filmography teems with troubled protagonists struggling with moral codes. With his new project, that canon now includes the canonized.",The Fox Nation series “Martin Scorsese Presents: The Saints” emphasizes the human struggles behind religious legends.,Culture,2024-11-14
2024-11-14 19:17:20+00:00,Gaetz Pick Unnerves an Already Jittery Justice Dept. and F.B.I.,Senior law enforcement officials face a wave of uncertainty as Donald J. Trump moves to nominate a fierce partisan and a longtime ally to fill one of the most powerful cabinet posts.,"Matt Gaetz, who savaged the Justice Department and the F.B.I. as Donald J. Trump’s off-leash political guard dog, faces an uphill fight to becoming attorney general. But his selection has already achieved one desired effect: intimidating an already-frazzled federal law enforcement work force.",Senior law enforcement officials face a wave of uncertainty as Donald J. Trump moves to nominate a fierce partisan and a longtime ally to fill one of the most powerful cabinet posts.,Washington,2024-11-14
2024-11-14 19:27:18+00:00,Trump Talked Twice as Much as Harris on the Campaign Trail,A detailed analysis shows the gap in speaking times across various platforms.,"In sheer volume of words spoken, Donald J. Trump dominated this election. New data shows just how big the gap was with Kamala Harris.",A detailed analysis shows the gap in speaking times across various platforms.,Upshot,2024-11-14
2024-11-14 19:30:30+00:00,​Trump Keeps Turning to Florida for His Administration Picks,"The state has a deep bench of Republican elected officials, many of whom have gotten to know the president-elect by visiting him at Mar-a-Lago.","Donald J. Trump, the first president-elect from Florida, is aiming to stack his administration with Floridians: Senator Marco Rubio as secretary of state. Representative Matt Gaetz as attorney general. Representative Michael Waltz as national security adviser. Susie Wiles as White House chief of staff.","The state has a deep bench of Republican elected officials, many of whom have gotten to know the president-elect by visiting him at Mar-a-Lago.",Washington,2024-11-14
2024-11-14 19:48:01+00:00,Gavin Newsom Once Again Becomes a Meme,Old photos of the California governor (and navy-suit enthusiast) are being widely shared as bruised Democrats seek a savior.,"In the past week, a particular photo has been recirculating in certain corners of the internet. It features Gavin Newsom, California’s governor, leisurely reading Toni Morrison’s “Beloved.”",Old photos of the California governor (and navy-suit enthusiast) are being widely shared as bruised Democrats seek a savior.,Styles,2024-11-14
2024-11-14 20:00:03+00:00,How a Shocking Insult Gave Me Reason to Hope,Two new stage productions have a lot to say about where we are as a country,"I was still processing the election last week when I got to see a new production by Encores! of the musical “Ragtime.” It was sublime. The show, which is based on the novel by E.L. Doctorow, follows a Black pianist in the early 1900s as he encounters and responds to racial violence. That pianist, Coalhouse Walker Jr., is a fictional character, but other characters include real-life celebrities of the period such as Emma Goldman, Booker T. Washington and Harry Houdini.",Two new stage productions have a lot to say about where we are as a country,OpEd,2024-11-14
2024-11-14 20:00:31+00:00,Fed Chair Powell Says There’s No Need to ‘Hurry’ to Cut Rates,"A strong economy is giving Federal Reserve officials room to move “carefully” as they lower interest rates, the central bank chair said.","Jerome H. Powell, the chair of the Federal Reserve, said that a solid economy with low unemployment, robust consumer spending and strengthening business investment gave the central bank room to take its time in cutting interest rates.","A strong economy is giving Federal Reserve officials room to move “carefully” as they lower interest rates, the central bank chair said.",Business,2024-11-14
2024-11-14 20:02:23+00:00,Could Trump’s Return Pose a Threat to Climate and Weather Data?,"Project 2025, the conservative playbook, calls for breaking up the federal agency that maintains weather data and collects climate change information.","The National Oceanic and Atmospheric Administration might not be a household name, but the federal agency is ubiquitous in homes and businesses across the U.S.","Project 2025, the conservative playbook, calls for breaking up the federal agency that maintains weather data and collects climate change information.",Climate,2024-11-14
2024-11-14 20:26:12+00:00,Video Captures Israeli Strike on Humanitarian Zone in Gaza,"Video on social media, verified by The New York Times, captured a large explosion in a densely populated tent camp. The Israeli military said it targeted a loaded weapons launcher.","Video on social media, verified by The New York Times, captured a large explosion in a densely populated tent camp. The Israeli military said it targeted a loaded weapons launcher.","Video on social media, verified by The New York Times, captured a large explosion in a densely populated tent camp. The Israeli military said it targeted a loaded weapons launcher.",,2024-11-14
2024-11-14 20:28:46+00:00,"Lawmakers Demand Ethics Report on Gaetz, Trump’s Attorney General Pick","Republicans and Democrats alike insisted that the findings of the House Ethics Committee, which has been investigating the Florida Republican for years over sexual misconduct and other charges, be made public.","Lawmakers in both parties on Thursday called on a congressional panel to release the results of an investigation into alleged misconduct by former Representative Matt Gaetz of Florida, demanding to see its report about sexual misconduct and other charges against President-elect Donald J. Trump’s pick to be the attorney general.","Republicans and Democrats alike insisted that the findings of the House Ethics Committee, which has been investigating the Florida Republican for years over sexual misconduct and other charges, be made public.",Washington,2024-11-14
2024-11-14 20:38:00+00:00,"At France-Israel Game, Soccer Takes a Back Seat to Politics and Security","After the recent violence around an Israeli team’s game in Amsterdam, French leaders insisted on proceeding under security with a France-Israel match, and on showing up, themselves.",It was the type of political attention reserved for only the biggest of sporting occasions.,"After the recent violence around an Israeli team’s game in Amsterdam, French leaders insisted on proceeding under security with a France-Israel match, and on showing up, themselves.",Foreign,2024-11-14
2024-11-14 20:41:05+00:00,7 New Books We Recommend This Week,Suggested reading from critics and editors at The New York Times.,"There are some bold-type names in our recommended books this week: a new biography of Johnny Carson, an analysis of Taylor Swift’s impact on the music industry, and a look at the origin stories of Wallis Simpson and (by way of his letters) the neurologist-author Oliver Sacks. We also recommend novels by two debut writers and one veteran writer, from Germany, who deserves a wider American audience. Happy reading. — Gregory Cowles",Suggested reading from critics and editors at The New York Times.,BookReview,2024-11-14
2024-11-14 20:47:45+00:00,Fragments of Up to 20 Human Skulls Are Found in New Mexico Home,The Lea County sheriff said his office was exploring whether the bones might be linked to any homicides or missing persons.,"Fragments of 10 to 20 human skulls have been discovered in a burned-out house in a small town in New Mexico, raising unsettling questions about who the bones belonged to and how the people died, investigators said this week.",The Lea County sheriff said his office was exploring whether the bones might be linked to any homicides or missing persons.,Express,2024-11-14
2024-11-14 20:52:03+00:00,Mike Tyson’s Inspiration for a Comeback? Smoking Toad Venom.,The former heavyweight champion told Interview magazine his experiences with a hallucinogenic poison played a role in his agreeing to fight the YouTuber Jake Paul.,"Mike Tyson, one of the greatest and most controversial boxers in the sport’s history, is no stranger to the fine art of promotion. At 58, and long past his athletic prime, he was still able to add a layer of curiosity to his upcoming, made-for-TV boxing match against the YouTuber Jake Paul by telling Interview magazine that God had told him to come out of retirement while he was experiencing the hallucinogenic effects of smoking toad venom.",The former heavyweight champion told Interview magazine his experiences with a hallucinogenic poison played a role in his agreeing to fight the YouTuber Jake Paul.,Styles,2024-11-14
2024-11-14 21:00:04+00:00,Certain Days Call for Afternoon Tea,The city is overflowing with options for a warm pot and small bites that won’t empty your bank account.,"Since October, I’ve been on a creepy TV show run. I zoomed through both seasons of “The Devil’s Hour” on Amazon Prime, and I’m rewatching the vampire thriller “The Strain” on Hulu. Completing the trio of creepy watches is “From,” a supernatural drama on MGM+ about a strange town overrun by monsters and other weird phenomena.",The city is overflowing with options for a warm pot and small bites that won’t empty your bank account.,Dining,2024-11-14
2024-11-14 21:14:09+00:00,Friday Briefing: Dismay Over Trump’s Picks,"Plus, when shopping meets gambling.",Republican lawmakers reacted with dismay at some of President-elect Donald Trump’s picks for critical roles in his administration this week. His choice of Matt Gaetz to lead the Justice Department was met with particular skepticism.,"Plus, when shopping meets gambling.",NYTNow,2024-11-14
2024-11-14 21:17:55+00:00,Trump Picks R.F.K. Jr. to Be Head of Health and Human Services Dept.,"Whether the Senate would confirm Robert F. Kennedy Jr., a vaccine skeptic who has unorthodox views about medicine, is an open question.","President-elect Donald J. Trump said on Thursday that he would nominate Robert F. Kennedy Jr. to lead the Department of Health and Human Services, setting up a debate over whether Mr. Kennedy, whose vaccine skepticism and unorthodox views about medicine make public health officials deeply uneasy, can be confirmed.","Whether the Senate would confirm Robert F. Kennedy Jr., a vaccine skeptic who has unorthodox views about medicine, is an open question.",Washington,2024-11-14
2024-11-14 21:18:28+00:00,Spy Agency Memo Sets Rules for Artificial Intelligence and Americans’ Private Data,The administration held back the guidance last month when unveiling a presidential directive pushing security agencies to use the technology.,"A previously confidential directive by Biden administration lawyers lays out how military and spy agencies must handle personal information about Americans when using artificial intelligence, showing how the officials grappled with trade-offs between civil liberties and national security.",The administration held back the guidance last month when unveiling a presidential directive pushing security agencies to use the technology.,Washington,2024-11-14
2024-11-14 21:36:00+00:00,Trump’s Cabinet Picks Test Senate G.O.P.’s Deference,The president-elect’s choice of combative loyalists who could have trouble being confirmed has raised constitutional questions about executive power and the Senate’s prerogatives.,"President-elect Donald J. Trump’s bid to stock his cabinet with combative loyalists is creating the first major test for the new Senate Republican majority, whose leaders must now decide how far they are willing to go to challenge nominees some of them regard as egregiously unfit.",The president-elect’s choice of combative loyalists who could have trouble being confirmed has raised constitutional questions about executive power and the Senate’s prerogatives.,Washington,2024-11-14
2024-11-14 21:38:09+00:00,"Elon Musk Met With Iran’s U.N. Ambassador, Iranian Officials Say","The tech billionaire, a top adviser to President-elect Donald J. Trump, was reported to have discussed ways to defuse tensions between Iran and the United States.","Elon Musk, a close adviser to President-elect Donald J. Trump, met with Iran’s ambassador to the United Nations on Monday in New York in a session that two Iranian officials described as a discussion of how to defuse tensions between Iran and the United States.","The tech billionaire, a top adviser to President-elect Donald J. Trump, was reported to have discussed ways to defuse tensions between Iran and the United States.",Foreign,2024-11-14
2024-11-14 21:39:45+00:00,NASA Says Space Station Astronaut Is in ‘Incredible Health’,The agency’s top medical official was responding to rumors that Suni Williams had lost an unusual amount of weight during an extended stay in orbit.,"Suni Williams, a NASA astronaut currently on the International Space Station, is healthy and not suffering from any medical problems, NASA’s top medical officer said on Thursday.",The agency’s top medical official was responding to rumors that Suni Williams had lost an unusual amount of weight during an extended stay in orbit.,Science,2024-11-14
2024-11-14 21:47:00+00:00,How Trump Picked Gaetz,"President-elect Donald J. Trump appeared to have gained some clarity on what he wanted in an attorney general while he was in Washington, the city he left in 2020 after weeks of his election lies.","President-elect Donald J. Trump still hadn’t settled on his pick for attorney general when he boarded his plane in Washington on Wednesday afternoon, bound for West Palm Beach, after spending a triumphal day in the capital meeting with President Biden at the White House and with Republicans on Capitol Hill.","President-elect Donald J. Trump appeared to have gained some clarity on what he wanted in an attorney general while he was in Washington, the city he left in 2020 after weeks of his election lies.",Washington,2024-11-14
2024-11-14 21:56:13+00:00,Insurance Fraud Case Claims Person in Bear Suit Damaged Cars,"Four Los Angeles County residents were arrested after submitting video to insurance companies that appeared to show a bear damaging luxury cars in Lake Arrowhead, Calif., the authorities said. The bear was actually a person in a bear suit, they said.","Four Los Angeles County residents were arrested after submitting video to insurance companies that appeared to show a bear damaging luxury cars in Lake Arrowhead, Calif., the authorities said. The bear was actually a person in a bear suit, they said.","Four Los Angeles County residents were arrested after submitting video to insurance companies that appeared to show a bear damaging luxury cars in Lake Arrowhead, Calif., the authorities said. The bear was actually a person in a bear suit, they sa...",,2024-11-14
2024-11-14 21:56:14+00:00,"Human in Bear Suit Was Used to Defraud Insurance Companies, Officials Say","Footage of a bear rifling through luxury cars was submitted to insurance companies, which paid out $140,000. But something seemed off.",A video that was submitted as part of an insurance claim in January appeared to capture a disturbing scene: a brown bear ransacking a Rolls-Royce that was parked in a Southern California driveway.,"Footage of a bear rifling through luxury cars was submitted to insurance companies, which paid out $140,000. But something seemed off.",Express,2024-11-14
2024-11-14 21:58:28+00:00,"Yiannis Boutaris, Vintner, Animal Defender and Greek Mayor, Dies at 82","A colorful figure in Thessaloniki, he tried to reconcile the city’s painful history with its Turkish and Jewish communities, and he extended a hand to his country’s foes.","Yiannis Boutaris, a plain-talking winemaker, environmentalist and politician who created an organization to protect wild bears and wolves before serving two terms as the progressive, iconoclastic mayor of Thessaloniki, Greece’s second-largest city, died on Saturday in Thessaloniki. He was 82.","A colorful figure in Thessaloniki, he tried to reconcile the city’s painful history with its Turkish and Jewish communities, and he extended a hand to his country’s foes.",Obits,2024-11-14
2024-11-14 22:02:30+00:00,Tech Elite Push Tech Elite to Elon Musk for Cabinet Positions,"Tech leaders are recommending their own brethren to Mr. Musk and others, as they aim to leave a Silicon Valley imprint on Donald Trump’s new administration.",A former top Uber executive to head the Department of Transportation. A former top aide to Peter Thiel to head the Department of Health and Human Services. And a cadre of other tech executives to join Elon Musk at the Department of Government Efficiency.,"Tech leaders are recommending their own brethren to Mr. Musk and others, as they aim to leave a Silicon Valley imprint on Donald Trump’s new administration.",Business,2024-11-14
2024-11-14 22:24:04+00:00,Eli Zabar’s Substack Night,A food king of Manhattan welcomes the newsletter crowd to a party celebrating the 50th anniversary of his Upper East Side cafe.,"Eli Zabar, the longtime king of a Manhattan food and delicatessen empire, teamed up with the online newsletter platform Substack on Tuesday night to celebrate the 50th anniversary of his Upper East Side cafe E.A.T.",A food king of Manhattan welcomes the newsletter crowd to a party celebrating the 50th anniversary of his Upper East Side cafe.,Styles,2024-11-14
2024-11-14 22:24:29+00:00,Trump Picked R.F.K. Jr. to Be Health Secretary,"Also, Gov. Kathy Hochul revived New York’s congestion pricing plan. Here’s the latest at the end of Thursday,","Donald Trump announced this afternoon that he would nominate Robert F. Kennedy Jr. to lead the Department of Health and Human Services. Kennedy’s vaccine skepticism and unorthodox views about medicine make many public health officials deeply uneasy. Some Republican senators have suggested that his nomination gives them pause, but none ruled out voting to confirm him.","Also, Gov. Kathy Hochul revived New York’s congestion pricing plan. Here’s the latest at the end of Thursday,",NYTNow,2024-11-14
2024-11-14 22:31:45+00:00,Girl’s Remains From a 1985 Bombing Are Found in Philadelphia,They are believed to be from a 12-year-old who was among 11 people killed during a police-led confrontation with the anti-government group MOVE.,"Some remains of a 12-year-old girl killed in a deadly bombing in Philadelphia in 1985 have been uncovered at the Penn Museum, the museum announced this week, more than three years after city officials revealed that some remains of another victim had been found.",They are believed to be from a 12-year-old who was among 11 people killed during a police-led confrontation with the anti-government group MOVE.,Express,2024-11-14
2024-11-14 22:31:59+00:00,Why Humans Cry,"We’re the only species that sheds emotional tears, but much about them remains an enigma.","Crying is a quintessential human experience. Claire Danes does it. Kim Kardashian does it. Even Michael Jordan does it. And no matter how long it has been since you last shed a tear, there is no doubt that you’ve done it, too.","We’re the only species that sheds emotional tears, but much about them remains an enigma.",Well,2024-11-14
2024-11-14 22:32:44+00:00,Trump Chooses Former S.E.C. Chief as Manhattan’s Top Federal Prosecutor,"Jay Clayton, a former corporate lawyer, would assume a critical role for the president-elect, who has promised revenge on those who prosecuted him in New York.","President-elect Donald J. Trump on Thursday said he would pick Jay Clayton, the top Wall Street enforcer in the first Trump administration, as the head federal prosecutor for the Southern District of New York, a critical post for an incoming president who has vowed revenge on those who pursued him in the courts.","Jay Clayton, a former corporate lawyer, would assume a critical role for the president-elect, who has promised revenge on those who prosecuted him in New York.",Metro,2024-11-14
2024-11-14 22:37:54+00:00,30 People Charged in Manhattan Gang War That Killed 7,Washington Heights and Inwood were the scene of deadly feuds that began six years ago after a killing. Thursday’s charges were just the latest in a series of gang takedowns.,Manhattan prosecutors indicted 30 people on Thursday in a takedown of gang members from three groups that it said were responsible for half of the shootings in Washington Heights and Inwood this year.,Washington Heights and Inwood were the scene of deadly feuds that began six years ago after a killing. Thursday’s charges were just the latest in a series of gang takedowns.,Metro,2024-11-14
2024-11-14 22:44:50+00:00,Trump Takes On the Pillars of the ‘Deep State’,"The Justice Department, Pentagon and intelligence agencies were the three areas of government that proved to be the most stubborn obstacles to Mr. Trump in his first term.",President-elect Donald J. Trump is wasting little time in taking on the three governmental institutions that most frustrated his political ambitions during his first term and making clear he will not brook resistance in his second.,"The Justice Department, Pentagon and intelligence agencies were the three areas of government that proved to be the most stubborn obstacles to Mr. Trump in his first term.",Washington,2024-11-14
2024-11-14 22:55:33+00:00,Matt Gaetz Is the Perfect Man for the Job,"Trump’s choice to lead the Justice Department is a flagrant provocation that is, like a pulpy B movie, so bad, it’s good.","The expression “The worse, the better” is often attributed to Vladimir Lenin, and captures a sort of messianic nihilism — the dream that escalating misery will hasten the fall of a corrupt order. Usually, I find this ethos despicable; in my experience, suffering only begets more suffering. I’m making an exception, however, for Donald Trump’s nomination of the former Florida congressman Matt Gaetz to be attorney general, a flagrant provocation that is, like a pulpy B movie, so bad it’s good.","Trump’s choice to lead the Justice Department is a flagrant provocation that is, like a pulpy B movie, so bad, it’s good.",OpEd,2024-11-14
2024-11-14 22:57:47+00:00,‘There Were Signs’: How the Polls Anticipated Some of Trump’s Key Gains,"The available data confirms that Donald Trump made inroads among Hispanic, Black and big-city voters. The results mean that, to a great extent, the pre-election polls had it right.","As the votes were counted and the races called, local Democrats had a decent showing last week in Passaic County, N.J., where 43 percent of residents identified as Hispanic in the 2020 census. The party swept the races for U.S. Senate, sheriff and county commissioners.","The available data confirms that Donald Trump made inroads among Hispanic, Black and big-city voters. The results mean that, to a great extent, the pre-election polls had it right.",Election Analytics,2024-11-14
2024-11-14 23:01:32+00:00,The Investigations Into Matt Gaetz: What to Know,"Federal prosecutors scrutinized claims that Donald Trump’s choice for attorney general had sex with an underage girl, but did not charge him. The House Ethics Committee had its own inquiry.",President-elect Donald J. Trump’s announcement that he will nominate Matt Gaetz to be attorney general has resurrected questions about Justice Department and House ethics investigations into Mr. Gaetz’s conduct and whether he had sex with a 17-year-old girl who was being paid for her services.,"Federal prosecutors scrutinized claims that Donald Trump’s choice for attorney general had sex with an underage girl, but did not charge him. The House Ethics Committee had its own inquiry.",Washington,2024-11-14
2024-11-14 23:05:57+00:00,Alarm Grows Over Trump’s Pick for Defense Secretary,Pete Hegseth has criticized the Pentagon leadership for its diversity efforts and vocally supported service members accused of war crimes.,The U.S. Defense Department is an $849 billion enterprise with close to three million employees — 1.3 million of them active-duty service members — and 750 military bases around the world. Its stated mission is to provide “the military forces needed to deter war and ensure our nation’s security.”,Pete Hegseth has criticized the Pentagon leadership for its diversity efforts and vocally supported service members accused of war crimes.,Washington,2024-11-14
2024-11-14 23:06:22+00:00,"Elizabeth Nunez, Who Chronicled the Immigrant’s Challenges, Dies at 80","In “Prospero’s Daughter” and other novels, she explored the legacy of colonialism in her native Trinidad and the struggle for belonging in an adopted country.","Elizabeth Nunez, a Trinidad-born writer whose novels explored the pressures of family, the queasy legacy of colonialism and the immigrant’s longing for home — while often poking fun at American academia and New York City’s publishing world — died on Friday at her home in Brooklyn. She was 80.","In “Prospero’s Daughter” and other novels, she explored the legacy of colonialism in her native Trinidad and the struggle for belonging in an adopted country.",Obits,2024-11-14
2024-11-14 23:09:32+00:00,Marine Who Trained Penny in Chokeholds Testifies at Manslaughter Trial,"The military trainer said that Marines are taught to render a person unconscious in seconds. Mr. Penny held Jordan Neely, a homeless man, for six minutes.",A former Marine who trained Daniel Penny to apply a chokehold said Thursday that images and video suggest that he might have done so improperly when he killed a homeless man last year.,"The military trainer said that Marines are taught to render a person unconscious in seconds. Mr. Penny held Jordan Neely, a homeless man, for six minutes.",Metro,2024-11-14
2024-11-14 23:18:20+00:00,"Trump Picks Todd Blanche, His Defense Lawyer, to Be Deputy Attorney General","Mr. Blanche, a former supervising federal prosecutor in Manhattan, oversaw the president-elect’s legal defense against multiple indictments.","President-elect Donald J. Trump said on Thursday that he would name Todd Blanche, a lawyer who oversaw his defense against multiple indictments, to become the No. 2 official at the Justice Department.","Mr. Blanche, a former supervising federal prosecutor in Manhattan, oversaw the president-elect’s legal defense against multiple indictments.",Washington,2024-11-14
2024-11-14 23:24:50+00:00,4-Month-Old Dies From Cocaine Intoxication,"Ariel Gonzalez died in the Bronx in August. There have been no arrests in the case, which the medical examiner said on Thursday was a homicide.","A 4-month-old baby in the Bronx died in August from acute cocaine intoxication, New York City’s chief medical examiner said on Thursday.","Ariel Gonzalez died in the Bronx in August. There have been no arrests in the case, which the medical examiner said on Thursday was a homicide.",Metro,2024-11-14
2024-11-14 23:26:46+00:00,What to Know About Broker Fees in New York City,The City Council overwhelmingly passed a measure to shift the burden of broker fees to landlords. Here’s what that means for renters.,Most New York renters will no longer be responsible for paying hefty fees to real estate brokers they did not hire.,The City Council overwhelmingly passed a measure to shift the burden of broker fees to landlords. Here’s what that means for renters.,Metro,2024-11-14
2024-11-14 23:32:26+00:00,Brooklyn Man Charged With Murdering Father in Luxury Irish Hotel,"Henry McGowan, Irish officials said, “did murder one John McGowan, contrary to common law,” on Tuesday night.","Last year, a Brooklyn resident named Henry McGowan ran the New York City Marathon, raising more than $10,000 for the National Alliance on Mental Illness.","Henry McGowan, Irish officials said, “did murder one John McGowan, contrary to common law,” on Tuesday night.",Metro,2024-11-14
2024-11-14 23:34:36+00:00,What to Know About Congestion Pricing,Gov. Kathy Hochul has fast-tracked the new tolls to enter Midtown and Lower Manhattan. Drivers could be charged beginning in January.,New York is once again moving to adopt the nation’s first-of-its-kind congestion pricing program to ease traffic and raise money for mass transit. That means drivers may have to pay to enter the most congested parts of Manhattan as soon as early January.,Gov. Kathy Hochul has fast-tracked the new tolls to enter Midtown and Lower Manhattan. Drivers could be charged beginning in January.,Metro,2024-11-14
2024-11-14 23:40:16+00:00,"Murray Sinclair, 73, Who Reframed Indigenous Relations in Canada, Dies",He headed a commission that documented widespread abuse in Canada’s boarding schools for Indigenous children and sought to correct the history of Indigenous people.,"Murray Sinclair, whose leadership of a truth and reconciliation commission documented the horrors that took place in Canada’s former school system for Indigenous children, and whose activism shaped the national conversation about the treatment of Indigenous people in the country, died on Nov. 4 in Winnipeg, Manitoba. He was 73.",He headed a commission that documented widespread abuse in Canada’s boarding schools for Indigenous children and sought to correct the history of Indigenous people.,Obits,2024-11-14
2024-11-14 23:40:24+00:00,Three-Quarters of U.S. Adults Are Now Overweight or Obese,A sweeping new paper reveals the dramatic rise of obesity rates nationwide since 1990.,"Nearly three-quarters of U.S. adults are overweight or obese, according to a sweeping new study. The findings have wide-reaching implications for the nation’s health and medical costs as it faces a growing burden of weight-related diseases.",A sweeping new paper reveals the dramatic rise of obesity rates nationwide since 1990.,Well,2024-11-14
2024-11-14 23:44:51+00:00,"Stress From Fireworks Killed Baby Red Panda, Zoo in Scotland Says","Camera footage showed Roxie, a three-month-old, agitated by the noise. She died shortly afterward.","Roxie, a three-month-old panda, had just lost her mother, Ginger, five days earlier. Though the zookeepers at the Edinburgh Zoo were initially worried that she might not pull through, they became optimistic when she began to eat independently.","Camera footage showed Roxie, a three-month-old, agitated by the noise. She died shortly afterward.",Express,2024-11-14
